target_name	program_name	log2FC	p-value	adj_pval
Sult1e1	6	0.22645412548924074	0.33903103934812373	0.7292879868179709
Taldo1	6	-0.07515241234581184	0.49249636810391473	0.796317343426023
Tcf4_1	6	-0.044840570949783845	0.503818909834751	0.8009778568502981
Tcf4_2	6	-0.036001029481552836	0.6993350411893757	0.856404023398812
Tfeb	6	0.001313863894340538	0.7959508069860438	0.8794137780358273
Tgfbr2	6	0.2452960147757778	0.11966991879906635	0.5402554017806569
Thrb_1	6	0.07086937129222338	0.8392368736510628	0.8894271408510961
Thrb_2	6	0.11294739892691134	0.6535650141662097	0.846271537762956
Thrsp	6	-0.18235990404417468	0.07503634092006184	0.4570017408184444
Tm6sf2	6	0.25631312736156636	0.23933825768624178	0.6698380301119053
Tmc4	6	0.17047456836572258	0.45548231024348673	0.7825320322888887
Tmem161a	6	-0.14060026587374644	0.3984398982826186	0.7599766638520585
Tmprss6	6	-0.14816356966057712	0.2588082721548205	0.6819523259461553
Tnks	6	0.4626728944372516	0.014950491445052713	0.21443225569748484
Tom1l2	6	-0.015232135595194861	0.7355396585217404	0.8651627530519923
Tomm40	6	-0.1973189424219336	0.10044233699884275	0.5110981611265822
Top3a	6	-0.08824505400258226	0.48812561665273857	0.7953367213733166
Tor1a	6	0.33061525539775655	0.10000659610639423	0.5102989955580962
Tor1b	6	-0.27264661519734196	0.039116059354779714	0.3517092378601539
Tpst1_1	6	0.009546374165728344	0.852049979883055	0.8927349139581335
Tpst1_2	6	-0.08160952975261823	0.4227404894734848	0.7698885820879268
Trib1_1	6	0.647213001462401	0.00017438667462050042	0.007936162697918818
Trib1_2	6	0.2345437640988266	0.27090145156720363	0.6903327234313105
Trp53	6	0.21821542502566277	0.405868548835147	0.7623569524708684
Tsc1	6	-0.17968368079321942	0.18357701475330457	0.6223476986742952
Tsen34_1	6	0.019087579412704794	0.8838480081832201	0.8978477084231532
Tsen34_2	6	0.7219114382710019	0.0025996105245358098	0.06965470837282754
Tspan4	6	-0.02137703598156435	0.7396931082446786	0.8658627452985543
Ugt2b1	6	-0.5269324903146309	0.0033429095054787255	0.08517090123427866
Ulk1	6	-0.11210240110330871	0.377269254313483	0.749199223387063
Ulk2	6	-0.05945933823949735	0.5283335178319687	0.8102994147226915
Usp20	6	0.22037381434607195	0.2426260807734422	0.6724309186258093
Vkorc1l1_1	6	-0.1668712446266845	0.202629676696857	0.6395967069964076
Vkorc1l1_2	6	-0.15740852877604836	0.33247242081404726	0.7253963761424469
Vti1a	6	-0.29158846543217504	0.059496136647119446	0.42197480319937364
Washc5	6	0.08973437486317679	0.7375507265576802	0.8658627452985543
Xbp1	6	0.04794810420620494	0.8836494458729733	0.8978477084231532
Yy1	6	-0.18566786049458497	0.14546721628377654	0.5753126638027315
Zdhhc6	6	-0.026297848769130175	0.652784991473605	0.846271537762956
4930579F01Rik_1	7	-0.18258995893342542	0.12399409070583844	0.5491627229057996
4930579F01Rik_2	7	-0.07821073466075615	0.7512545022572618	0.8688457313473251
Aars	7	-0.08057358353222768	0.5919987126366231	0.8298432459242205
Abca1_1	7	-0.002782878142366344	0.25690711371855807	0.6819325243339193
Abca1_2	7	-0.13328200998920914	0.27982712124416	0.6969216479956768
Abcb1a	7	-0.030412929911379408	0.5700966744243495	0.8236093214672462
Abcg5	7	-0.00260379039907344	0.3265864620974742	0.7231278831507233
Abcg8	7	-0.07973597196977852	0.9261936331802046	0.9067401684252446
Acaca	7	-0.05832005252524283	0.8926283462641146	0.8998471427442115
Acacb_1	7	-0.0455891028768794	0.7795628147250726	0.8762903198030706
Acacb_2	7	-0.07506546955535184	0.8551326846797368	0.893228633792034
Acly	7	-0.004709638640033243	0.4319087730477959	0.7735120742796207
Acsl3	7	-0.0012184224525390655	0.20326721170955964	0.6395967069964076
Acsl5_1	7	-0.05864443206592586	0.9175843985354388	0.9053491404403057
Acsl5_2	7	-0.04864123916142344	0.8848434965327391	0.8978477084231532
Acvr2a	7	-0.01272244219180701	0.4960792151490628	0.7973781900224538
Adh1	7	-0.08364468829370472	0.6856448761994971	0.8535847761231418
Adh4	7	-0.13987131018433124	0.2983121692146207	0.7089247924070468
Adh5	7	-0.01864596061559004	0.3689047384829994	0.7451269750585651
Adh6-ps1	7	-0.09341653460854435	0.5809676283475329	0.8285869752997572
Agtr1a	7	-0.05465577274310325	0.9272218789864366	0.9067401684252446
Akt2_1	7	-0.10283500641886753	0.2686459395669659	0.6886869362678152
Akt2_2	7	0.004690680333746998	0.24779025699013096	0.6778874087815153
Alkbh5	7	0.02425660184313364	0.2193124421279377	0.6544673463760802
Angptl3	7	-0.09955126435988766	0.5524319336187737	0.8189790382192016
Ap2a2	7	-0.22759852734719582	0.0008021181507586149	0.028481083966466522
Apeh	7	-0.09982141975587425	0.5613134101671841	0.8214750639795946
Apoa1	7	-0.08971932125621855	0.5538338802158901	0.819215140572507
Apoa5_1	7	0.018818661043950764	0.1814590768826958	0.6205258352435667
Apoa5_2	7	-0.01799555023880134	0.6190369228189445	0.8357002981137241
Apob	7	0.0035877840382385674	0.2777522015514433	0.6967758945942046
Apoc1	7	0.0330009843284757	0.3425167114861667	0.7305420169779169
Apoc2	7	-0.06591356562773511	0.9177860001697848	0.9053491404403057
Apoc3	7	-0.006062265751748701	0.22114732738255183	0.6569359640560437
Apoc4	7	0.032990976510183664	0.10094549378153161	0.5113311996987792
Apoe	7	-0.051232764520649544	0.7088825098886515	0.8586251000226651
Apoh	7	-0.08870531536892433	0.5574719835754469	0.8198729858961886
Ar_1	7	-0.10181436378733685	0.5183651417478685	0.8071496771715542
Ar_2	7	0.06978888442953174	0.06245370709437659	0.4286044382396502
Arhgef18	7	-0.061976060697410816	0.9155436886664383	0.9050251107061476
Arrdc2	7	-0.09217962330187643	0.7986153334744601	0.8806297393597171
Asl	7	-0.07645624672181882	0.8389755511214763	0.8894037909029299
Atf3	7	-0.13851543152230605	0.14369999176142215	0.5731551467608978
Atf4	7	-0.07402553148996434	0.6825637927335957	0.8522512944338194
Atf6	7	0.052910044862112475	0.1873303478321436	0.624896710638276
Atg5	7	-0.014122236220469635	0.5097898626826741	0.8034217804076605
Atg7	7	-0.0735115887887423	0.8271406134620535	0.8863677441156225
Atp2a2	7	-0.13554767602334117	0.18574402714512084	0.623980618238343
Atpaf2	7	-0.07314328687298319	0.8558228996625467	0.893228633792034
Axin2	7	0.01224663718188363	0.25353585906984855	0.6799783235845704
BC005624	7	0.005399472656828676	0.4493063578727712	0.7799489578534063
Babam2	7	-0.053730377857567166	0.7577637093017708	0.8714826236589593
Bcl2l1_1	7	0.04407736357309001	0.22516601963337313	0.6594103841627762
Bcl2l1_2	7	0.01474615679128224	0.19247723261632388	0.6279926727997815
Bcl3	7	-0.08148104063560604	0.6613250654644547	0.8475946803153904
Bloc1s2	7	0.007075787853380313	0.22837600871268016	0.662390912266902
C130074G19Rik	7	0.00016227418662866455	0.24890616932018217	0.6779430096812177
Cat	7	-0.022681299049823578	0.6502029187245694	0.8452197505678294
Cblc	7	-0.0640385559478823	0.9551853910806463	0.909678196375591
Cd47	7	-0.0638176524134063	0.9904600369155088	0.916292455759822
Cebpz	7	-0.03421421570527068	0.740281767506912	0.8658627452985543
Chid1	7	-0.16911090191696873	0.04152138243600389	0.3599966601369955
Chp1	7	-0.0542975767703043	0.7968692067941083	0.8797954398048096
Chuk	7	0.07204267086815778	0.022622794555424736	0.2726469745902664
Cideb	7	-0.0006955814576874231	0.3840427416571207	0.7535822066843708
Clasrp	7	-0.049211159540356895	0.8213019554751338	0.8853244331150315
Clptm1	7	-0.06477415476228619	0.7722810623023926	0.875197359291935
Cnot3	7	-0.09395848191514523	0.617999419279246	0.8354143047502889
Cobll1	7	-0.0532410275687949	0.8540062742373852	0.8929904523565535
Cpn1_1	7	0.0048729030098284346	0.42620189193755886	0.7721565902162812
Cpn1_2	7	-0.03466267404338874	0.7839320007310766	0.8767882207011111
Crcp	7	-0.017497858346213476	0.2880845001421395	0.7031442101586818
Cwf19l1	7	-0.10798494705965238	0.4704849389039582	0.7884073920827972
Cyp2e1	7	-0.05172573877469429	0.9973795030802417	0.9175584408749884
Cyp3a41b	7	-0.14174000660332184	0.17202454679700205	0.610067647512743
Cyp7a1	7	-0.04304776871968469	0.8786292233297506	0.8972419411635869
Ddx49	7	-0.02585740650337098	0.6074891609883307	0.8330950551553249
Deaf1	7	-0.09761954600782802	0.37703507153847	0.7491275596896606
Dgat1	7	-0.09645100050013561	0.3687788212180224	0.7451269750585651
Dgat2	7	0.12673605820937414	0.00030567319279123373	0.012917427143718128
Dmac1	7	-0.06314080621143137	0.5717288654614663	0.824324681040807
Dnajc22	7	-0.025582766614996998	0.4094099842644253	0.763999676672223
Dnmbp_1	7	-0.07662378715924704	0.6307610582360605	0.8379549898762644
Dnmbp_2	7	0.008861730656189767	0.23634181105947327	0.668020482501475
Dock7	7	-0.06492498909396896	0.7223691311472732	0.8617390017713007
Drg2	7	-0.1023405667535501	0.3260634940103578	0.7229019960492723
Eif2ak3	7	-0.11054534601960153	0.1659538131411933	0.6033735572463164
Eif4e_1	7	-0.029904379527817448	0.7473737747520148	0.8678134491005925
Eif4e_2	7	0.006370206115597757	0.2990446197373315	0.7095217081156278
Emc1	7	-0.1337645404794388	0.21721802328648254	0.6533323523270834
Emc2	7	-0.08325364631932167	0.8070707457142441	0.8822837834998122
Emc3	7	-0.16001783244288895	0.09104517697230113	0.49411371792633346
Enpp2_1	7	-0.06344049054838709	0.8262690267732073	0.8863399175871693
Enpp2_2	7	0.0019480573815961186	0.274753251222717	0.6941831233631224
Eps8l2	7	-0.0637448426552062	0.8647337008656273	0.8951527452923432
Erlin1	7	-0.14570679263718078	0.09431723284537082	0.4999730998576967
Ern1	7	-0.027603879354119686	0.5412054900393848	0.8154018481664325
Esr1_1	7	-0.11509205675129383	0.15658659904518674	0.592040971690526
Esr1_2	7	-0.03447529115829531	0.8009224434594846	0.8808329177818714
Fads1	7	-0.07919969357994917	0.8304607150853076	0.8872860794620911
Fads2	7	-0.08544000032170389	0.3902439024390244	0.757156751962243
Faf2	7	-0.026901561469650916	0.7685181999883574	0.8737812536279211
Fars2	7	-0.06494838226470005	0.783406509669627	0.8767882207011111
Fasn	7	0.011721214327145773	0.1865467345778581	0.624420934790246
Fdft1_1	7	-0.01792817647812011	0.7757955463784547	0.8759518922564268
Fdft1_2	7	0.03366042890381133	0.07123515373535233	0.4480349683657552
Fgf1_1	7	-0.029654573401861912	0.8245510495883908	0.8859831328641343
Fgf1_2	7	0.009923097816018626	0.21439869536597167	0.6529334510152934
Fgfr2	7	-0.11796153685157564	0.11964185379602713	0.5402554017806569
Fgfr4	7	-0.005399690436401411	0.3780863182560259	0.7496171504360085
Fign	7	0.0652190832547287	0.02280380289827466	0.27391918825805694
Flcn	7	0.15121064110531773	4.248053453915438e-06	0.0003054077698685079
Flii	7	-0.013819448003399187	0.4591222399405328	0.7831455677974508
Fmo3	7	-0.05581307165334164	0.9373857364409293	0.907969092353748
Fnbp1	7	-0.08769261546497227	0.5999845487848567	0.831419606693936
Fndc4_1	7	-0.14790690930674055	0.04800385083840015	0.38241144996733784
Fndc4_2	7	-0.009687338517598322	0.38597227064192285	0.7545445091419273
Foxo1	7	-0.0671267189246583	0.9224733566214132	0.9060305952340326
Foxo3	7	-0.12121839552858438	0.26492614466414205	0.6860548023051183
Fto	7	-0.041189044334260135	0.9243765126483171	0.9063539381076496
G6pc	7	0.04374194470117054	0.03154507945480586	0.31703357412983146
Gatad2a_1	7	-0.07883978860399253	0.8234202941706876	0.8859409751719511
Gatad2a_2	7	-0.13382296362663754	0.07953696738125482	0.46469220888540846
Gckr	7	-0.06571584439795146	0.6712543095878882	0.8501257290147841
Gdf15_1	7	-0.10707784573258741	0.5511578725390396	0.8189104209608037
Gdf15_2	7	-0.07707997489839205	0.6702251755045945	0.8500948340530345
Gid4	7	-0.06178127430232692	0.6935104492889002	0.8548941226953037
Gpam_1	7	-0.06463187142734475	0.8040125292005078	0.8814317817368069
Gpam_2	7	0.0927610920706671	0.04513633954569207	0.3722275023352228
Gpd1	7	0.032206649584950474	0.14782008926289505	0.5794433715280736
Gpr107	7	-0.07844060223578822	0.7068555105997552	0.8583051245551137
Gpx1_1	7	-0.0020134898964213562	0.31191492586546116	0.7164010585034447
Gpx1_2	7	0.009382295614788556	0.2871860614734482	0.7024861836079235
Grb14	7	-0.09208268645274295	0.33049889070187966	0.7250546400621233
Grb2_1	7	-0.039524600038197806	0.7322053882367743	0.8642799309743641
Grb2_2	7	-0.12643520263348504	0.26128628468229553	0.6841177211120099
Gsta2_1	7	-0.062335389803879246	0.8537192784663945	0.8929904523565535
Gsta2_2	7	0.04570111143209172	0.04201228381545084	0.3629527201315955
Gusb	7	0.06341035883949654	0.09895248415847746	0.5071611486193713
Hamp	7	-0.01085048056194053	0.4196434432549345	0.7687024736995667
Hfe	7	-0.014765534916190386	0.33171765487776206	0.7253963761424469
Hmgcr	7	-0.04441637629816245	0.6657230740902212	0.8499892283073939
Hsd17b13	7	0.05677252138026111	0.052476420848596106	0.39984965818547435
Hsd3b2	7	-0.09643532520268994	0.8199131793106953	0.8851875995418308
Hspa5	7	-0.0744274798800191	0.7905407768562747	0.8781768938624505
Ift172	7	0.026823502853511132	0.09942475818839974	0.5087725019068864
Igf1_1	7	-0.019750795022442633	0.430754381394997	0.7735120742796207
Igf1_2	7	-0.08831821355898559	0.6050221741574262	0.8330950551553249
Ikbkb	7	-0.014887313545418213	0.5089735671806197	0.8028726133693111
Ilrun	7	-0.0217490874543325	0.709739504221151	0.8586251000226651
Insig1	7	-0.28201224659890545	0.00019686100587108663	0.008851128702203746
Insr	7	-0.03455104648449382	0.7450825509176653	0.8672385327547816
Ip6k1	7	-0.05485075517149741	0.909086460158454	0.9039873975802916
Irs1	7	-0.008295885558055166	0.8389000450383635	0.8894037909029299
Irs2	7	-0.11108516798438117	0.21996597234248216	0.6555420723054194
Jund	7	-0.03662398000999162	0.6629462693426214	0.848474421523133
Lcat	7	-0.11703714136480393	0.303186101153896	0.7120021180733508
Ldlr	7	0.05813760982346595	0.0671787553040154	0.43830739730783524
Leng1	7	0.1800969936245439	1.152366542138915e-05	0.0007121381573115328
Leng8	7	-0.028400081956655287	0.6712077293027596	0.8501257290147841
Lipa	7	-0.04398343321494055	0.9051204248211971	0.9029655258636289
Llgl1	7	-0.014024013750774163	0.3986216008733919	0.7599766638520585
Lmf1	7	-0.027200464507258652	0.3712988911872849	0.7472865482594234
Lyplal1	7	-0.10450643868589247	0.25853336370219615	0.6819325243339193
Lyrm4_1	7	-0.04472612179966901	0.9334162407916247	0.9074284439706962
Lyrm4_2	7	-0.06472260820653183	0.9968124742850173	0.9175584408749884
Map3k5	7	-0.09948079251723066	0.4369885131503028	0.7757660579180898
Mast3_1	7	-0.10769188015348513	0.1869904192067356	0.624555875170325
Mast3_2	7	-0.018109651378750015	0.39533334985774815	0.7587436476775515
Mau2	7	-0.005866792411501753	0.389670810330141	0.7567769047755277
Mboat7	7	-0.0679384887310406	0.7099806385023225	0.8586251000226651
Mbtps1	7	-0.05819253239170651	0.8800886673734292	0.8972522383897347
Mertk	7	-0.03802258576847751	0.6186711212906683	0.8357002981137241
Metap1	7	-0.030529117225275088	0.6885851828746622	0.8543509844291743
Mlxipl_1	7	-0.07566459806124254	0.6191936203462765	0.8357101561080424
Mlxipl_2	7	-0.06150453777817991	0.874432710232796	0.8971354120413195
Mon1a	7	-0.07010430895086185	0.7266404970445774	0.8628417582748973
Mst1	7	-0.08245338782474261	0.6814712115597708	0.8521609614749882
Mtarc1	7	-0.062297617944698375	0.8802625107806615	0.8972522383897347
Mtarc2	7	-0.014124367553826837	0.6474433191038325	0.8450185425694313
Mtor	7	-0.03997022328061871	0.6321486639420032	0.8380083012948469
Mttp	7	-0.0013704045559985107	0.154660558852965	0.5886960406485956
Myadm_1	7	-0.0016877103581055804	0.25803982892861876	0.6819325243339193
Myadm_2	7	-0.08459694273082997	0.7032576602295193	0.8568217448673368
Nampt	7	-0.04606192312123951	0.9900973630782891	0.9160736517958239
Nars	7	-0.13767386983846738	0.13019286238280675	0.5555922271724226
Nars2	7	0.05314219754236443	0.07127367701066115	0.4480494177756183
Ndufa13	7	-0.05223441681454104	0.9396925783490337	0.9083259049114786
Ndufa3	7	-0.054287602096580054	0.9470829595321704	0.909062713574163
Nectin2	7	0.08208426516444008	0.020570110194551447	0.25953908719216473
Nfe2l2	7	-0.1283308900010913	0.1642714691834457	0.6011716483277164
Nfib_1	7	-0.0406784023084573	0.7016433659485484	0.8568217448673368
Nfib_2	7	-0.08309595265800832	0.6058562382697081	0.8330950551553249
Nfkb1	7	-0.05832129905084202	0.8580213489927593	0.8938383536692092
Ngly1	7	-0.02840585400300171	0.5678092350049174	0.8232420145477727
Nlrp12_1	7	-0.0013625845835347169	0.5064677807737101	0.8022665710610886
Nlrp12_2	7	0.0452399466891219	0.11276375437978653	0.5319610127506813
Non-Targeting	7	-0.008994715982891028	0.1784520695066785	0.6156323547018557
Nr1h4_1	7	-0.09995136883994052	0.4241515810634904	0.7711707281188228
Nr1h4_2	7	-0.07884639902487009	0.7571812786329946	0.8714797710618737
Nrbp1	7	-0.03970645542142024	0.6747174290294032	0.8507932590284878
Nsmce2	7	-0.20140338956132947	0.016237196196117208	0.22358940995178192
Ntmt1	7	-0.028500069324105717	0.7749389596552275	0.875792852648642
Parp16	7	-0.14886124045793503	0.13097420645533261	0.5555922271724226
Pcsk9	7	-0.04572394179177717	0.8421292001885738	0.8904409165764013
Pde4c	7	0.009478890438942629	0.1300852587685316	0.5555922271724226
Pgpep1	7	-0.02230772959020557	0.5661286238781257	0.8230269172536654
Phrf1	7	-0.08976599836993643	0.7281941872795695	0.8631338224947696
Pik3ca	7	-0.09294216537515686	0.5571780637156936	0.8198729858961886
Pik3cb	7	-0.007055993333160803	0.37928628821248167	0.7503318759990584
Pik3r2	7	-0.06849260068524551	0.8053910740659702	0.8821638979500396
Pklr_1	7	-0.0221511046968256	0.36593437127652517	0.7431662259101591
Pklr_2	7	-0.06996170545499493	0.8896706368158999	0.8988621534507268
Pnpla2	7	-0.17894284378162303	0.04527867927754309	0.3727663043148508
Pnpla3	7	-0.060626011095209514	0.945443220909393	0.909062713574163
Ppara_1	7	-0.057047186135007553	0.9378572412889128	0.907969092353748
Ppara_2	7	-0.04604226922588588	0.7735538623006133	0.875792852648642
Ppard_1	7	-0.10818488824866625	0.3908464871528718	0.757246936770802
Ppard_2	7	-0.06754108627292005	0.7732775567319539	0.8757643083303073
Pparg_1	7	-0.05945667300816785	0.8645338410780867	0.8951426567598636
Pparg_2	7	-0.05737347796555471	0.9145045915408322	0.9050251107061476
Ppargc1a	7	-0.07246790801395843	0.6889765785656117	0.8545276716863434
Ppm1g	7	-0.06420491746773427	0.9495936039262927	0.909062713574163
Ppp1r3b_1	7	-0.04868000308876538	0.9114078339372447	0.9045577760753286
Ppp1r3b_2	7	-0.04840974184488187	0.8381503450941663	0.8894037909029299
Ppp2r5a_1	7	-0.14541247154005826	0.05969800179349556	0.4220209705247436
Ppp2r5a_2	7	-0.053378976111081125	0.6483942031631716	0.8450423435892523
Prkaa2	7	-0.06641245272129136	0.7645663422511095	0.8731160718953915
Prkca	7	-0.052209947920507566	0.9483359116880938	0.909062713574163
Psd3_1	7	-0.04924074133236642	0.6721936726390011	0.8501257290147841
Psd3_2	7	-0.08905749492592223	0.5308770557037953	0.811349504364518
Pten	7	0.005428318238070109	0.19423876301824122	0.6303999722035081
Ptges	7	-0.054328830502725814	0.7814273512737164	0.876519523286391
Ptprd_1	7	-0.11266898739718838	0.2478816200527592	0.6778874087815153
Ptprd_2	7	-0.11091372524808686	0.3417122974011112	0.7300251908043796
Rbks	7	-0.06694232847016031	0.8516722735109019	0.8927349139581335
Rbm6	7	-0.15507034558798807	0.10865922464693194	0.524951406624425
Rela_1	7	-0.10507942333516321	0.33785787702134584	0.7284884154550513
Rela_2	7	-0.16754546053129069	0.04349293385766658	0.3678286363625641
Rfxank	7	-0.0877759146320367	0.7244762160026128	0.862375200098704
Rictor	7	-0.1003494936169821	0.4867547324705269	0.7950928534209819
Rnf123	7	0.008813907031903406	0.1408545850517904	0.5693184386453717
Rplp2	7	-0.054781457063208694	0.9017204490858	0.9014634134555124
Rps9	7	-0.16005944946043632	0.019163641463523534	0.24960003841427367
Rptor	7	0.04183658068592505	0.05734152775699575	0.41783367557421747
Samm50	7	-0.11975067679438907	0.4366730795029524	0.7757660579180898
Scap	7	0.08241131011950303	0.007498983951519668	0.14677091346184143
Scd1	7	-0.03437991669348159	0.8091739330029866	0.8830315107983802
Sec16b_1	7	0.07888223840329969	0.055011369586120434	0.40906440661878374
Sec16b_2	7	-0.05633681120309237	0.8215882132254315	0.8853244331150315
Sec61a1	7	0.11388516997232848	0.00513195318620345	0.11396027168548735
Sel1l	7	-0.02042093510594798	0.8214816768621951	0.8853244331150315
Serpina1a	7	-0.05822488807576707	0.7985917482831513	0.8806297393597171
Shoc2	7	-0.013886142836531981	0.7133546818055871	0.859071564133869
Sirt1	7	-0.05136271497149626	0.8796744925920383	0.8972522383897347
Sirt3	7	-0.15340030782534536	0.10344542722643185	0.5144816914511691
Slc17a2	7	-0.03980064100491515	0.8317965025932702	0.8878153524150008
Slc17a3_1	7	-0.05167366408801938	0.716034453196095	0.859071564133869
Slc17a3_2	7	-0.08298759874687876	0.8958890410703076	0.9006295609352551
Slc25a22_1	7	-0.05258401060574677	0.8995978435149905	0.900953529456653
Slc25a22_2	7	-0.013128759212053595	0.449163971450852	0.7799489578534063
Slc25a42	7	-0.0847297695858839	0.5574872480268018	0.8198729858961886
Slc30a10	7	-0.057920714520124254	0.9795579825591119	0.9129136874417724
Slc39a8	7	0.05311144537772392	0.13122691137396797	0.5555922271724226
Slc4a1ap	7	-0.0012242942533866928	0.2982269142487378	0.7088381818153738
Slco1b2	7	0.08601514455617527	0.04664702514860769	0.37839978033994254
Smad2	7	-0.04839843882664529	0.9428192277052152	0.9089865233078224
Smcr8	7	-0.005233268418782684	0.41153022517801613	0.7644289312041415
Smyd2	7	-0.02582128198784015	0.5544128642032126	0.8192855195127459
Socs2	7	0.055940918082892636	0.0810295244676385	0.46944480741814143
Sod1	7	0.0764912926493038	0.08108554851376276	0.46944480741814143
Sod2	7	-0.08991334709795128	0.6396740630550335	0.8414554866611443
Sqle	7	-0.14714593142343796	0.04067897099628982	0.3569213857357601
Sqstm1	7	-0.07182034865561719	0.7508799407119706	0.8687680209670634
Srebf1_1	7	-0.10770451637751684	0.3836473458112407	0.7533406018146275
Srebf1_2	7	-0.007636737894135919	0.46097108170556805	0.783697337491289
Stk11	7	-0.061976067726454274	0.8475058877565835	0.8916524798362472
Sugp1	7	-0.06434376296857126	0.9952733098108034	0.9175584408749884
Sugp2	7	-0.07689628450061402	0.7061276180372474	0.858027736988192
Sult1e1	7	-0.11858860534791939	0.4527395790842793	0.78139495974617
Taldo1	7	-0.053685610851775	0.8734948442940857	0.8968294456369099
Tcf4_1	7	-0.04715451875223464	0.8633107804390687	0.8949809211752306
Tcf4_2	7	0.037130178539127666	0.13394835206711495	0.5591311251643316
Tfeb	7	-0.05374792765804336	0.8932324172011745	0.9001436791643684
Tgfbr2	7	0.04411281228452101	0.01044702646191964	0.1785798611146467
Thrb_1	7	-0.16708682248195772	0.04089758967580294	0.35750778920017
Thrb_2	7	-0.1242697523463947	0.5061425960216915	0.8019264048564483
Thrsp	7	-0.01672874693325331	0.2773897088382364	0.6962310595278867
Tm6sf2	7	-0.08880571376587085	0.6350165384859326	0.839263303043703
Tmc4	7	-0.022922753654398897	0.49862427903691897	0.799359548913575
Tmem161a	7	-0.07544500478685065	0.7571847436100229	0.8714797710618737
Tmprss6	7	-0.002612391649218601	0.14447380005147914	0.5739976965773248
Tnks	7	0.024716987136645125	0.18580748949396497	0.6240494553198602
Tom1l2	7	0.025620231004755918	0.13748641125089134	0.5640605837763712
Tomm40	7	-0.019428719597547175	0.3665969511166456	0.7436749715252455
Top3a	7	-0.010104245959337772	0.38772980479246466	0.7552048414077281
Tor1a	7	-0.05385972146785797	0.6021990271588572	0.8325816115037151
Tor1b	7	-0.12058032798876274	0.18358663931208175	0.6223476986742952
Tpst1_1	7	-0.11033798895076188	0.24878595191476965	0.6779430096812177
Tpst1_2	7	-0.054526778971219644	0.7327378844240036	0.8642799309743641
Trib1_1	7	-0.08958802676898171	0.6211370476967265	0.835996852820947
Trib1_2	7	0.10376053786944288	0.017371265330140398	0.23533046161677496
Trp53	7	0.03937925888365067	0.13461787484287835	0.5591838241658641
Tsc1	7	-0.19620442735611882	0.008360939355915207	0.15606911032551904
Tsen34_1	7	-0.108782539982741	0.32762270740748034	0.7231971731399645
Tsen34_2	7	0.03238085989903839	0.2968002049504747	0.7079363975166368
Tspan4	7	0.000967067788405295	0.19039537094973227	0.627130271610722
Ugt2b1	7	0.08113239827486066	0.0233053814046196	0.2769684006331646
Ulk1	7	-0.0744896920985417	0.8220330213118274	0.8853293402067592
Ulk2	7	0.00953867804423224	0.21838476406844898	0.6535119341151017
Usp20	7	-0.1786472427579661	0.04047657696229373	0.35647132503569506
Vkorc1l1_1	7	0.02554166149221301	0.06035784070021727	0.42263593516418174
Vkorc1l1_2	7	-0.07677593654625363	0.9160553950431964	0.9051925259367419
Vti1a	7	-0.06021941544769336	0.7788991992488854	0.8762903198030706
Washc5	7	-0.08527252183333173	0.4534835969263699	0.781589970059075
Xbp1	7	-0.0931471139224226	0.4095688760902512	0.763999676672223
Yy1	7	-0.11964469608351067	0.16972769446856276	0.6072606483055549
Zdhhc6	7	-0.03323732096873945	0.9192193306987819	0.9055587747760092
4930579F01Rik_1	8	-0.045923598980505624	0.9635095215495371	0.9107476762695293
4930579F01Rik_2	8	-0.08744594241225231	0.3864555589966161	0.7545445091419273
Aars	8	-0.12387060774572513	0.09070208263180535	0.4936333082519346
Abca1_1	8	-0.061264544929248155	0.5762522130011998	0.8267301916439637
Abca1_2	8	-0.04642795394611515	0.9438262151105881	0.909062713574163
Abcb1a	8	-0.06436666267954348	0.7014452645974407	0.8568217448673368
Abcg5	8	-0.0735486040944071	0.49323718157010643	0.7965178558755278
Abcg8	8	-0.008969080217188554	0.3434570963282211	0.7312500734486851
Acaca	8	-0.03964918455812296	0.9861746605603163	0.9147067331880546
Acacb_1	8	-0.1070927964739978	0.18773790765200712	0.624896710638276
Acacb_2	8	-0.03405040972332354	0.9386947799125234	0.907969092353748
Acly	8	0.016705897301105787	0.2861732355993828	0.702037056513934
Acsl3	8	-0.04175043526610414	0.950417897003285	0.909062713574163
Acsl5_1	8	-0.03813817609733975	0.995875318034326	0.9175584408749884
Acsl5_2	8	0.0028824370116329935	0.3573676054846514	0.7391710539401632
Acvr2a	8	-0.050291390020971466	0.7278536489996894	0.8631338224947696
Adh1	8	-0.021681462820089606	0.6290233404755112	0.8379549898762644
Adh4	8	-0.14891087337980016	0.08131673803086595	0.46981029146537134
Adh5	8	-0.017885288573106912	0.6317950862804051	0.8380083012948469
Adh6-ps1	8	-0.012196908738926144	0.6526434641094119	0.846271537762956
Agtr1a	8	-0.11190786091049584	0.2663344175875705	0.6861800327785496
Akt2_1	8	-0.05770747077212895	0.5956961457550971	0.8298432459242205
Akt2_2	8	0.027420573636696415	0.11830648694121715	0.5380852881379639
Alkbh5	8	0.07802801694500594	0.007860822764819086	0.15060530749556322
Angptl3	8	-0.0844881235637243	0.4299903610803268	0.7735120742796207
Ap2a2	8	-0.05699476640840084	0.6068355951659528	0.8330950551553249
Apeh	8	-0.022201086246576247	0.6923196566748433	0.8545286003677033
Apoa1	8	-0.026131248268354133	0.8473177991185719	0.8916524798362472
